id,caption,qas
partiprompt_1026,a bamboo ladder,"[{""question"": ""is this a ladder?"", ""answer"": ""yes""}, {""question"": ""is the ladder bamboo?"", ""answer"": ""yes""}, {""question"": ""what is the material of the ladder?"", ""answer"": ""bamboo""}]"
partiprompt_1027,a cat jumps over a baby gate,"[{""question"": ""is this a cat?"", ""answer"": ""yes""}, {""question"": ""is the cat jumping over the baby gate?"", ""answer"": ""yes""}]"
partiprompt_1028,an ostrich standing on a couch,"[{""question"": ""is this an ostrich?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""ostrich""}, {""question"": ""is there a couch?"", ""answer"": ""yes""}, {""question"": ""what type of furniture is this?"", ""answer"": ""couch""}, {""question"": ""is the ostrich standing on the couch?"", ""answer"": ""yes""}]"
partiprompt_1029,a taxi driving in the countryside,"[{""question"": ""is this a taxi?"", ""answer"": ""yes""}, {""question"": ""what type of vehicle is this?"", ""answer"": ""taxi""}, {""question"": ""is this the countryside?"", ""answer"": ""yes""}, {""question"": ""what type of place is this?"", ""answer"": ""countryside""}, {""question"": ""is the taxi driving?"", ""answer"": ""yes""}, {""question"": ""what is the taxi doing?"", ""answer"": ""driving""}]"
partiprompt_1030,a two lane road with a bright yellow line ,"[{""question"": ""is this a road?"", ""answer"": ""yes""}, {""question"": ""is there a line?"", ""answer"": ""yes""}, {""question"": ""is the line bright yellow?"", ""answer"": ""yes""}, {""question"": ""what color is the line?"", ""answer"": ""bright yellow""}, {""question"": ""is this a two lane road?"", ""answer"": ""yes""}, {""question"": ""how many lanes are there?"", ""answer"": ""2""}]"
partiprompt_1031,a road ruined by an earthquake,"[{""question"": ""is there an earthquake?"", ""answer"": ""yes""}, {""question"": ""is the road ruined by an earthquake?"", ""answer"": ""yes""}]"
partiprompt_1032,a volcano erupting near a small town,"[{""question"": ""is this a volcano?"", ""answer"": ""yes""}, {""question"": ""what type of landform is this?"", ""answer"": ""volcano""}, {""question"": ""is the volcano erupting?"", ""answer"": ""yes""}, {""question"": ""is the town near the volcano?"", ""answer"": ""yes""}, {""question"": ""is the town near or far from the volcano?"", ""answer"": ""near""}]"
partiprompt_1033,a volcano with lava pouring down its slopes,"[{""question"": ""is this a volcano?"", ""answer"": ""yes""}, {""question"": ""what type of mountain is this?"", ""answer"": ""volcano""}, {""question"": ""is there lava pouring down the slopes?"", ""answer"": ""yes""}, {""question"": ""what is pouring down the slopes?"", ""answer"": ""lava""}, {""question"": ""is the lava pouring down the slopes?"", ""answer"": ""yes""}, {""question"": ""is the lava pouring down or up the slopes?"", ""answer"": ""down""}]"
partiprompt_1034,a horse running in a field,"[{""question"": ""is this a horse?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""horse""}, {""question"": ""is this a field?"", ""answer"": ""yes""}, {""question"": ""what type of place is this?"", ""answer"": ""field""}, {""question"": ""is the horse running?"", ""answer"": ""yes""}, {""question"": ""what is the horse doing?"", ""answer"": ""running""}]"
partiprompt_1035,a robot cooking,"[{""question"": ""is this a robot?"", ""answer"": ""yes""}, {""question"": ""what is the robot doing?"", ""answer"": ""cooking""}]"
partiprompt_1036,a robot cooking in the kitchen,"[{""question"": ""is this a robot?"", ""answer"": ""yes""}, {""question"": ""what type of object is this?"", ""answer"": ""robot""}, {""question"": ""is this a kitchen?"", ""answer"": ""yes""}, {""question"": ""is the robot cooking?"", ""answer"": ""yes""}]"
partiprompt_1037,a compass next to a piece of fruit,"[{""question"": ""is there a compass?"", ""answer"": ""yes""}, {""question"": ""what type of object is this?"", ""answer"": ""compass""}, {""question"": ""is there a piece of fruit?"", ""answer"": ""yes""}, {""question"": ""is the compass next to the piece of fruit?"", ""answer"": ""yes""}]"
partiprompt_1038,the silhouette of an elephant,"[{""question"": ""is this an elephant?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""elephant""}, {""question"": ""is this a silhouette?"", ""answer"": ""yes""}]"
partiprompt_1039,a tree growing through a fence,"[{""question"": ""is there a tree growing through a fence?"", ""answer"": ""yes""}, {""question"": ""what type of plant is this?"", ""answer"": ""tree""}, {""question"": ""what type of structure is this?"", ""answer"": ""fence""}, {""question"": ""is the tree growing through the fence?"", ""answer"": ""yes""}]"
partiprompt_1040,a butterfly kite stuck high in a tree,"[{""question"": ""is this a butterfly kite?"", ""answer"": ""yes""}, {""question"": ""is there a tree?"", ""answer"": ""yes""}, {""question"": ""is the butterfly kite stuck in the tree?"", ""answer"": ""yes""}, {""question"": ""is the butterfly kite stuck high in the tree?"", ""answer"": ""yes""}, {""question"": ""is the butterfly kite stuck high or low in the tree?"", ""answer"": ""high""}]"
partiprompt_1041,a unicorn with a multicolored mane,"[{""question"": ""is this a unicorn?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""unicorn""}, {""question"": ""is there a mane?"", ""answer"": ""yes""}, {""question"": ""is the mane multicolored?"", ""answer"": ""yes""}, {""question"": ""what color is the mane?"", ""answer"": ""multicolored""}]"
partiprompt_1042,a crown with a ruby in its center,"[{""question"": ""is this a crown?"", ""answer"": ""yes""}, {""question"": ""is there a ruby in the center of the crown?"", ""answer"": ""yes""}, {""question"": ""what is in the center of the crown?"", ""answer"": ""ruby""}, {""question"": ""is the ruby in the center of the crown?"", ""answer"": ""yes""}]"
partiprompt_1043,an ornate jewel-encrusted key,"[{""question"": ""is this a jewel-encrusted key?"", ""answer"": ""yes""}, {""question"": ""is the key ornate?"", ""answer"": ""yes""}, {""question"": ""is the key ornate or plain?"", ""answer"": ""ornate""}]"
partiprompt_1044,a goat wearing headphones,"[{""question"": ""is this a goat?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""goat""}, {""question"": ""is the goat wearing headphones?"", ""answer"": ""yes""}, {""question"": ""what is the goat wearing?"", ""answer"": ""headphones""}]"
partiprompt_1045,a small tree covered in white blossoms,"[{""question"": ""is this a tree?"", ""answer"": ""yes""}, {""question"": ""are there blossoms on the tree?"", ""answer"": ""yes""}, {""question"": ""is the tree covered in white blossoms?"", ""answer"": ""yes""}, {""question"": ""are the blossoms white?"", ""answer"": ""yes""}, {""question"": ""what color are the blossoms?"", ""answer"": ""white""}, {""question"": ""is the tree small?"", ""answer"": ""yes""}]"
partiprompt_1046,an antique chest,"[{""question"": ""is this a chest?"", ""answer"": ""yes""}, {""question"": ""is the chest antique?"", ""answer"": ""yes""}, {""question"": ""is the chest antique or modern?"", ""answer"": ""antique""}]"
partiprompt_1047,a coffee table with a magazine on it,"[{""question"": ""is this a coffee table?"", ""answer"": ""yes""}, {""question"": ""what type of table is this?"", ""answer"": ""coffee table""}, {""question"": ""is there a magazine on the table?"", ""answer"": ""yes""}, {""question"": ""what is on the table?"", ""answer"": ""magazine""}]"
partiprompt_1048,a yellow wall with two framed sketches,"[{""question"": ""is there a wall?"", ""answer"": ""yes""}, {""question"": ""what type of structure is this?"", ""answer"": ""wall""}, {""question"": ""are there sketches?"", ""answer"": ""yes""}, {""question"": ""what type of art is this?"", ""answer"": ""sketches""}, {""question"": ""is the wall yellow?"", ""answer"": ""yes""}, {""question"": ""what color is the wall?"", ""answer"": ""yellow""}, {""question"": ""are there two sketches?"", ""answer"": ""yes""}, {""question"": ""how many sketches are there?"", ""answer"": ""2""}, {""question"": ""are the sketches framed?"", ""answer"": ""yes""}]"
partiprompt_1049,a squirrell driving a toy car,"[{""question"": ""is this a squirrell?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""squirrell""}, {""question"": ""is this a toy car?"", ""answer"": ""yes""}, {""question"": ""what type of vehicle is this?"", ""answer"": ""toy car""}, {""question"": ""is the squirrell driving the toy car?"", ""answer"": ""yes""}]"
partiprompt_1050,a penguin standing on a sidewalk,"[{""question"": ""is this a penguin?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""penguin""}, {""question"": ""is this a sidewalk?"", ""answer"": ""yes""}, {""question"": ""what type of place is this?"", ""answer"": ""sidewalk""}, {""question"": ""is the penguin standing?"", ""answer"": ""yes""}]"
partiprompt_1051,a basketball hoop with a large blue ball stuck in it,"[{""question"": ""is this a basketball hoop?"", ""answer"": ""yes""}, {""question"": ""what type of sports equipment is this?"", ""answer"": ""basketball hoop""}, {""question"": ""is there a ball stuck in the basketball hoop?"", ""answer"": ""yes""}, {""question"": ""is the ball stuck in the basketball hoop?"", ""answer"": ""yes""}, {""question"": ""is the ball blue?"", ""answer"": ""yes""}, {""question"": ""what color is the ball?"", ""answer"": ""blue""}, {""question"": ""is the ball large?"", ""answer"": ""yes""}, {""question"": ""is the ball large or small?"", ""answer"": ""large""}]"
partiprompt_1052,a racoon holding a shiny red apple over its head,"[{""question"": ""is this a racoon?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""racoon""}, {""question"": ""is there an apple?"", ""answer"": ""yes""}, {""question"": ""what fruit is in the picture?"", ""answer"": ""apple""}, {""question"": ""is the racoon holding the apple?"", ""answer"": ""yes""}, {""question"": ""is the apple shiny red?"", ""answer"": ""yes""}, {""question"": ""what color is the apple?"", ""answer"": ""shiny red""}, {""question"": ""is the racoon holding the apple over its head?"", ""answer"": ""yes""}, {""question"": ""is the racoon holding the apple over its head or under its feet?"", ""answer"": ""over its head""}]"
partiprompt_1053,a pair of glasses under a computer monitor,"[{""question"": ""are there glasses under the computer monitor?"", ""answer"": ""yes""}, {""question"": ""what type of eyewear is this?"", ""answer"": ""glasses""}, {""question"": ""is there a computer monitor?"", ""answer"": ""yes""}, {""question"": ""what type of device is this?"", ""answer"": ""computer monitor""}, {""question"": ""are the glasses under the computer monitor?"", ""answer"": ""yes""}, {""question"": ""is this a pair of glasses?"", ""answer"": ""yes""}]"
partiprompt_1054,a throw rug on a stone floor,"[{""question"": ""what type of rug is this?"", ""answer"": ""throw rug""}, {""question"": ""is this a stone floor?"", ""answer"": ""yes""}]"
partiprompt_1055,a beach with apartment buildings next to it,"[{""question"": ""is this a beach?"", ""answer"": ""yes""}, {""question"": ""are there apartment buildings next to the beach?"", ""answer"": ""yes""}, {""question"": ""what type of place is next to the beach?"", ""answer"": ""apartment buildings""}, {""question"": ""are the apartment buildings next to the beach?"", ""answer"": ""yes""}, {""question"": ""are the apartment buildings next to or behind the beach?"", ""answer"": ""next to""}]"
partiprompt_1056,a moose standing over a fox,"[{""question"": ""is this a moose?"", ""answer"": ""yes""}, {""question"": ""is there a fox?"", ""answer"": ""yes""}, {""question"": ""is the moose standing over the fox?"", ""answer"": ""yes""}, {""question"": ""what is the moose doing to the fox?"", ""answer"": ""standing over""}]"
partiprompt_1057,a massive statue of Hanuman,"[{""question"": ""is this a statue?"", ""answer"": ""yes""}, {""question"": ""is this a statue of Hanuman?"", ""answer"": ""yes""}, {""question"": ""is the statue massive?"", ""answer"": ""yes""}, {""question"": ""is the statue massive or small?"", ""answer"": ""massive""}]"
partiprompt_1058,a black t-shirt,"[{""question"": ""is this a t-shirt?"", ""answer"": ""yes""}, {""question"": ""is the t-shirt black?"", ""answer"": ""yes""}, {""question"": ""what color is the t-shirt?"", ""answer"": ""black""}]"
partiprompt_1059,a small airplane,"[{""question"": ""is this an airplane?"", ""answer"": ""yes""}, {""question"": ""is the airplane small?"", ""answer"": ""yes""}]"
partiprompt_1060,an airplane taking off of a runway,"[{""question"": ""is this an airplane?"", ""answer"": ""yes""}, {""question"": ""what type of vehicle is this?"", ""answer"": ""airplane""}, {""question"": ""is this a runway?"", ""answer"": ""yes""}, {""question"": ""is the airplane taking off?"", ""answer"": ""yes""}]"
partiprompt_1061,a monarch butterfly,"[{""question"": ""is this a monarch butterfly?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""monarch butterfly""}]"
partiprompt_1062,a lizard that just lost its tail,"[{""question"": ""is this a lizard?"", ""answer"": ""yes""}, {""question"": ""what animal is in the picture?"", ""answer"": ""lizard""}, {""question"": ""what is the lizard missing?"", ""answer"": ""tail""}, {""question"": ""did the lizard just lose its tail?"", ""answer"": ""yes""}]"
partiprompt_1063,a golden doorknocker on a red door,"[{""question"": ""is there a doorknocker on the door?"", ""answer"": ""yes""}, {""question"": ""is this a door?"", ""answer"": ""yes""}, {""question"": ""is the doorknocker golden?"", ""answer"": ""yes""}, {""question"": ""what color is the doorknocker?"", ""answer"": ""golden""}, {""question"": ""is the door red?"", ""answer"": ""yes""}, {""question"": ""what color is the door?"", ""answer"": ""red""}]"
